Product Type,Product Name,Product Code,Category Code,Subcategory Code,Make & Model,Cost,Price,Quantity,Alert Quantity, Supplier,Tax Rate Name,Tax Method,Image,Details
Standard,Semifinished product assy,816,MISC,,A032E,0,50.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032E0000+A80
Standard,Earth FPC Tape,817,MISC,,A032E,0,23.5,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002980-0000
Standard,Adjustment Washer J T=0.2,818,MISC,,A032E/N,0,10.8,0,5,Own Stock,No Tax,exclusive,no_image.png,071A000174J0
Standard,1G Decorative Ring Assy,819,MISC,,A032E/N,0,912.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+AA2
Standard,Filter Screw Frame,820,MISC,,A032E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004543-R001
Standard,"1G Lens Frame Assy A032, A007",821,MISC,,A032E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A96
Standard,1G Sliding Frame,822,MISC,,A032E/N,0,1.7,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A85
Standard,2G Decorative Ring Assy,823,MISC,,A032E/N,0,2.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+AA1
Standard,2G Lens Assy,824,MISC,,A032E/N,0,153.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A88
Standard,Leaf Spring,825,MISC,,A032E/N,0,3.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004842-0001
Standard,NUT 6N1-1.4NI,826,MISC,,A032E/N,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,752015130
Standard,Focus Sliding Frame,827,MISC,,A032E/N,0,99.9,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004869-0000
Standard,2G Sliding Frame Assy,828,MISC,,A032E/N,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A84
Standard,Diaphragm Assy,829,MISC,,A032E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A82
Standard,2nd Cam Barrel,830,MISC,,A032E/N,0,0.7,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004570-0000
Standard,Metal Barrel Assy,831,MISC,,A032E/N,0,1.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A81
Standard,Brush Insulating Plate,832,MISC,,A032E/N,0,82.8,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004598-0000
Standard,Brush Fixing Plate,833,MISC,,A032E/N,0,13.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004599-0000
Standard,Zoom Rubber,834,MISC,,A032E/N,0,73.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004547-0001
Standard,Zoom Ring Assy,835,MISC,,A032E/N,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A86
Standard,Outer Barrel Assy,836,MISC,,A032E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A87
Standard,Focus Rubber,837,MISC,,A032E/N,0,0.7,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004546-0001
Standard,Focus Ring Assy,838,MISC,,A032E/N,0,11.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A94
Standard,Fiction Sheet J,839,MISC,,A032E/N,0,8.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004597-0000
Standard,Focus Brush,840,MISC,,A032E/N,0,0.5,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004600-0000
Standard,Middle Lens Barrel Assy,841,MISC,,A032E/N,0,2.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A95
Standard,Vibration Protection Sheet,842,MISC,,A032E/N,0,1.3,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00536-00000
Standard,Earth FPC B Assy,843,MISC,,A032E/N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,EA000429-0000
Standard,Flexible Guide A,844,MISC,,A032E/N,0,15.9,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004606-0000
Standard,Operating Lever B Assy,845,MISC,,A032E/N,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A93
Standard,4G Sliding Frame Assy,846,MISC,,A032E/N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A90
Standard,4G Lens Frame A Assy,847,MISC,,A032E/N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A89
Standard,4G Lens Frame B Assy,848,MISC,,A032E/N,0,0.7,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A91
Standard,Name Plate,849,MISC,,A032E/N,0,9.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP001156-0001
Standard,Sliding Washer,850,MISC,,A032E/N,0,39.5,0,5,Own Stock,No Tax,exclusive,no_image.png,MP005404-0000
Standard,1G Adjustment Washer T=0.1,851,MISC,,A032E/N,0,44.0,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300095D00000
Standard,1G Adjustment Washer T=0.05,852,MISC,,A032E/N,0,2.0,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300095E00000
Standard,1G Adjustment Washer T=0.03,853,MISC,,A032E/N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300095F00000
Standard,2G Adjustment Washer T=0.02,854,MISC,,A032E/N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300094E00000
Standard,4G Adjustment Washer T=0.2,855,MISC,,A032E/N,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300101A00000
Standard,4G Adjustment Washer T=0.1,856,MISC,,A032E/N,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300101B00000
Standard,4G Adjustment Washer T=0.05,857,MISC,,A032E/N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300101C00000
Standard,4G Adjustment Washer T=0.03,858,MISC,,A032E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300101D00000
Standard,4G Adjustment Washer T=0.02,859,MISC,,A032E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300101E00000
Standard,VC Broadcast Board Assy,860,MISC,,A032E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,EA000413-0001
Standard,1G Post,861,MISC,,A032E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004581-E000
Standard,Screw UT2.5P1.4X3.0B3C,862,MISC,,A032E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,7-000053-0000
Standard,Focus Sliding Frame Post,863,MISC,,A032E/N,0,0.9,0,5,Own Stock,No Tax,exclusive,no_image.png,A5300056A00000
Standard,2G Post,864,MISC,,A032E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A5300052G00000
Standard,3G Post,865,MISC,,A032E/N,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,A5300053E00000
Standard,VC Assy,866,MISC,,A032E/N,0,0.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A83
Standard,2nd Cam Barrel Screw,867,MISC,,A032E/N,0,1.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004763-0000
Standard,2nd Cam Barrel Post,868,MISC,,A032E/N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004585-B000
Standard,Zoom Post,869,MISC,,A032E/N,0,106.2,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004586-B000
Standard,USD Assy,870,MISC,,A032E/N,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A92
Standard,Screw BTUT3.5P1.7X2.5B3C,871,MISC,,A032E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,761437516
Standard,4G Post,872,MISC,,A032E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004582-J000
Standard,4G Lens Frame Fixing Screw,873,MISC,,A032E/N,0,58.7,0,5,Own Stock,No Tax,exclusive,no_image.png,A5900137-00000
Standard,Main Board Assy,874,MISC,,A032N,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A98
Standard,Rear Barrel Assy,875,MISC,,A032N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A97
Standard,Rear Barrel B Assy,876,MISC,,A032N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A99
Standard,Mount Assy,877,MISC,,A032N,0,50.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+AA0
Standard,Rear Masking Barrel,878,MISC,,A032N,0,22.8,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004555-0000
Standard,Semifinished product assy,879,MISC,,A032N,0,10.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+A80
Standard,Switch Assy　,880,MISC,,A032N,0,8.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AA032N0000+AA3
Standard,Focus Window,881,MISC,,A032N,0,0.8,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004549-0000
Standard,Main Board Assy,882,MISC,,A034E,0,916.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034E0000+A81
Standard,Rear Barrel Assy,883,MISC,,A034E,0,8.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034E0000+A82
Standard,Brand Ring Assy,884,MISC,,A034E,0,1.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034E0000+A83
Standard,Rear Masking Barrel,885,MISC,,A034E,0,46.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034E0000+A84
Standard,Semifinished Product Assy,886,MISC,,A034E,0,3.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034E0000+A80
Standard,Filter Thread Frame Assy,887,MISC,,A034E/N,0,9.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+AA4
Standard,1G Lens Assy,888,MISC,,A034E/N,0,0.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+AA2
Standard,1G Adjustment Washer ｔ=0.2,889,MISC,,A034E/N,0,490.5,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004626-0001
Standard,1G Adjustment Washer ｔ=0.1,890,MISC,,A034E/N,0,3.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004626-B001
Standard,1G Adjustment Washer ｔ=0.05,891,MISC,,A034E/N,0,34.8,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004626-C001
Standard,1G Adjustment Washer ｔ=0.03,892,MISC,,A034E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004626-D001
Standard,1G Adjustment Washer ｔ=0.02,893,MISC,,A034E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004626-E001
Standard,1G Dust Prevention Washer,894,MISC,,A034E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004796-0002
Standard,Reinforcing Plate Assy,895,MISC,,A034E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+AA3
Standard,Masking Plate,896,MISC,,A034E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004464-0001
Standard,Focus Lens Frame Assy,897,MISC,,A034E/N,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A85
Standard,Focus Coupling Key 2,898,MISC,,A034E/N,0,4.2,0,5,Own Stock,No Tax,exclusive,no_image.png,MP005048-0000
Standard,Metal Barrel Assy,899,MISC,,A034E/N,0,0.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A81
Standard,2G Lens Assy,900,MISC,,A034E/N,0,29.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A82
Standard,3G Lens Assy,901,MISC,,A034E/N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A83
Standard,4G Lens Assy,902,MISC,,A034E/N,0,65.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A84
Standard,Cushion Sheet,903,MISC,,A034E/N,0,13.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP005365-0001
Standard,GMR Sensor Base Plate Assy,904,MISC,,A034E/N,0,15.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A88
Standard,Focus Brush,905,MISC,,A034E/N,0,10.9,0,5,Own Stock,No Tax,exclusive,no_image.png,MP005366-0000
Standard,Focus Coupling Barrel Assy,906,MISC,,A034E/N,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A86
Standard,Brush Cover Tape,907,MISC,,A034E/N,0,4.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP005425-0000
Standard,Cover,908,MISC,,A034E/N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004632-0000
Standard,Brush Cover,909,MISC,,A034E/N,0,3.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004636-0001
Standard,Zoom Brush Insulation Tape,910,MISC,,A034E/N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004631-0000
Standard,Zoom Ring Assy,911,MISC,,A034E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A87
Standard,Zoom Ring Cover,912,MISC,,A034E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004695-0002C
Standard,Zoom Rubber,913,MISC,,A034E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004478-0001
Standard,Outer Barrel Assy,914,MISC,,A034E/N,0,2.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A89
Standard,USD Reinforcing Tape,915,MISC,,A034E/N,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP001934-0000
Standard,Middle Lens Barrel Assy,916,MISC,,A034E/N,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A91
Standard,Reinforcing Plate,917,MISC,,A034E/N,0,3.2,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004630-0001
Standard,Diaphragm Assy,918,MISC,,A034E/N,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A94
Standard,G19-G20 Adjustment Washer t=0.2,919,MISC,,A034E/N,0,2.8,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004621-0000
Standard,G19-G20 Adjustment Washer t=0.1,920,MISC,,A034E/N,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004621-B000
Standard,G19-G20 Lens Frame Assy,921,MISC,,A034E/N,0,12.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A96
Standard,Focus Ring Assy,922,MISC,,A034E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A92
Standard,Focus Ring Fixed Ring Assy,923,MISC,,A034E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A93
Standard,Middle Decorative Ring Assy,924,MISC,,A034E/N,0,11.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A97
Standard,Rear Reinforcing Ring Assy,925,MISC,,A034E/N,0,3.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A99
Standard,Focus Post D φ4.50-φ3.99,926,MISC,,A034E/N,0,2.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004793-D000
Standard,Focus Post E φ4.50-φ4.00,927,MISC,,A034E/N,0,7.8,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004793-E000
Standard,Focus Post F φ4.50-φ4.01,928,MISC,,A034E/N,0,22.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004793-F000
Standard,Focus Post K φ4.50-φ3.995,929,MISC,,A034E/N,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004793-K000
Standard,Focus Post L φ4.50-φ4.005,930,MISC,,A034E/N,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004793-L000
Standard,Focus Fixed Screw,931,MISC,,A034E/N,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004628-0001
Standard,2G Post F φ4.51-φ4.02,932,MISC,,A034E/N,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004697-F000
Standard,Screw 1P1.7X5.5C3C,933,MISC,,A034E/N,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,711021722
Standard,Zoom Coupling Post,934,MISC,,A034E/N,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004480-E000
Standard,F Screw Frame Post B φ3.71,935,MISC,,A034E/N,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP005884-B000
Standard,Screw  BT2P1.7X2.2C3C,936,MISC,,A034E/N,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,720022322
Standard,2G Post P φ4.52-φ4.015,937,MISC,,A034E/N,0,0.7,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004697-P000
Standard,Fixed Post G φ4.04,938,MISC,,A034E/N,0,1.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004625-G000
Standard,USD Assy,939,MISC,,A034E/N,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A90
Standard,Screw  2P1.7X6.0B3C,940,MISC,,A034E/N,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,710021816
Standard,5G Lens VC Assy,941,MISC,,A034E/N,0,0.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A95
Standard,Fixing Back Post,942,MISC,,A034E/N,0,46.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004794-B001
Standard,Main Board Assy,943,MISC,,A034N,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A98
Standard,Earth Leaf Spring,944,MISC,,A034N,0,67.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004694-0001
Standard,Rear Barrel Assy,945,MISC,,A034N,0,0.7,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+AA0
Standard,Brand Ring Assy,946,MISC,,A034N,0,46.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+AA1
Standard,Rear Masking Barrel,947,MISC,,A034N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+AA5
Standard,Semifinished Product Assy,948,MISC,,A034N,0,3.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA034N0000+A80
Standard,Main Board Assy,949,MISC,,A035E,0,8.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035E0000+A81
Standard,Rear Barrel Assy,950,MISC,,A035E,0,0.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035E0000+A82
Standard,Semifinished product assy,951,MISC,,A035E,0,490.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035E0000+A80
Standard,Filter Thread Frame Assy,952,MISC,,A035E/N,0,44.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A97
Standard,1G Lens Assy,953,MISC,,A035E/N,0,52.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A96
Standard,1G Silding Frame Assy,954,MISC,,A035E/N,0,478.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A87
Standard,Thrust Key Assy,955,MISC,,A035E/N,0,4.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A88
Standard,2G Lens Assy,956,MISC,,A035E/N,0,59.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A84
Standard,Diaphragm Motor Cover,957,MISC,,A035E/N,0,5.7,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004640-0000
Standard,Diaphragm Motor Cover B,958,MISC,,A035E/N,0,1.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004818-0000
Standard,Diaphragm Assy,959,MISC,,A035E/N,0,15.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A81
Standard,Cam Barrel,960,MISC,,A035E/N,0,0.5,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004731-0006C
Standard,4G Lens Assy,961,MISC,,A035E/N,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A85
Standard,5G Silding Frame,962,MISC,,A035E/N,0,9.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004707-0001
Standard,5G Adjustment Washer t=0.02,963,MISC,,A035E/N,0,44.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP005353-0000
Standard,5G Adjustment Washer t=0.03,964,MISC,,A035E/N,0,13.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP005353-B000
Standard,5G Adjustment Washer t=0.05,965,MISC,,A035E/N,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP005353-C000
Standard,5G Adjustment Washer t=0.25,966,MISC,,A035E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP005353-G000
Standard,5G Lens Assy,967,MISC,,A035E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A86
Standard,Z.ECD FPC Board Assy,968,MISC,,A035E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,EA000457-0000
Standard,Fluted Barrel Assy,969,MISC,,A035E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A83
Standard,FPC Retainer Plate,970,MISC,,A035E/N,0,42.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004718-0000
Standard,Zoom Rubber,971,MISC,,A035E/N,0,1.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004723-0000
Standard,Zoom Ring Assy,972,MISC,,A035E/N,0,5.7,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A89
Standard,Outer Barrel Assy,973,MISC,,A035E/N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A90
Standard,Focus Ring Assy,974,MISC,,A035E/N,0,0.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A92
Standard,Earth Leaf Spring,975,MISC,,A035E/N,0,17.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004719-0000
Standard,Middle Lens Barrel Assy,976,MISC,,A035E/N,0,4.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A91
Standard,Drive Coil Mounting Plate,977,MISC,,A035E/N,0,2.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002489-0000
Standard,Drive Coil FPC Assy,978,MISC,,A035E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,EA000249-0002
Standard,Earth FPC Assy,979,MISC,,A035E/N,0,13.0,0,5,Own Stock,No Tax,exclusive,no_image.png,EA000467-0001
Standard,Double Sided Tape for Earth FPC,980,MISC,,A035E/N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,MP001004-0000
Standard,5G Decorative Sheet,981,MISC,,A035E/N,0,56.8,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004803-0000
Standard,Cam Barrel Masking Sheet,982,MISC,,A035E/N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,MP005212-0004
Standard,Focus Window,983,MISC,,A035E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004729-0000
Standard,Double Sided Tape Focus Window,984,MISC,,A035E/N,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004748-0000
Standard,5G Adjustment Washer t=0.1,985,MISC,,A035E/N,0,1.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP005353-D000
Standard,VC Relay FOC Board Assy,986,MISC,,A035E/N,0,0.7,0,5,Own Stock,No Tax,exclusive,no_image.png,EA000456-0002
Standard,2G Post φ4.02-φ4.51,987,MISC,,A035E/N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A5300138H00000
Standard,3G Post φ4.02-φ4.02,988,MISC,,A035E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A5300173J00000
Standard,3G Lens VC Assy,989,MISC,,A035E/N,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A82
Standard,5G Post,990,MISC,,A035E/N,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004706-F000C
Standard,Z Post Screw,991,MISC,,A035E/N,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004715-0000C
Standard,Z Post,992,MISC,,A035E/N,0,59.7,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004771-C000C
Standard,Outer Barrel Screw,993,MISC,,A035E/N,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004716-0000C
Standard,USD Assy,994,MISC,,A035E/N,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A93
Standard,Rear Masking Barrel,995,MISC,,A035N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A98
Standard,Rear Barrel Assy,996,MISC,,A035N,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A95
Standard,Main Board Assy,997,MISC,,A035N,0,54.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A94
Standard,Semifinished product assy,998,MISC,,A035N,0,0.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AA035N0000+A80
Standard,Decorative Ring,999,MISC,,A036SF,0,48.4,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004994-0000
Standard,1G Lens Assy,1000,MISC,,A036SF,0,45.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AA036SF000+A93
Standard,Filter Screw Frame,1001,MISC,,A036SF,0,475.8,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004993-0000
Standard,1G Sliding Frame,1002,MISC,,A036SF,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004996-0001
Standard,2G Decorative Ring Assy,1003,MISC,,A036SF,0,33.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AA036SF000+A92
Standard,2G Lens Assy,1004,MISC,,A036SF,0,1.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AA036SF000+A91
Standard,Zoom Rubber,1005,MISC,,A036SF,0,1.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP005016-0000
Standard,2G Sliding Frame,1006,MISC,,A036SF,0,2.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP004998-0000
Standard,3G Lens Diaphragm Assy,1007,MISC,,A036SF,0,37.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AA036SF000+A81
Standard,4G Lens Assy,1008,MISC,,A036SF,0,0.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AA036SF000+A82
Standard,5G Lens Assy,1009,MISC,,A036SF,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AA036SF000+A83
Standard,5G Adjustement Spring,1010,MISC,,A036SF,0,81.5,0,5,Own Stock,No Tax,exclusive,no_image.png,MP005006-B000C
Standard,Cam Barrel Assy,1011,MISC,,A036SF,0,27.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA036SF000+A84
Standard,Flexible Guide,1012,MISC,,A036SF,0,15.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP005010-0000
Standard,Zoom Potentiometer Assy,1013,MISC,,A036SF,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AA036SF000+A86
Standard,Zoom Ring Assy,1014,MISC,,A036SF,0,19.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AA036SF000+A85
Standard,Focus Ring Assy,1015,MISC,,A036SF,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AA036SF000+A87
